1.7925   0.0000000
1.7975   0.0000000
1.8025   0.0120000
1.8075   0.0440000
1.8125   0.2680000
1.8175   0.5280000
1.8225   2.4120000
1.8275   6.0800000
1.8325   10.9960000
1.8375   19.4560000
1.8425   25.5200000
1.8475   34.3840000
1.8525   36.6600000
1.8575   25.2200000
1.8625   15.7200000
1.8675   11.8880000
1.8725   6.3440000
1.8775   2.6600000
1.8825   1.3320000
1.8875   0.3040000
1.8925   0.1320000
1.8975   0.0000000
1.9025   0.0400000
1.9075   0.0000000
